Distributor_code,Store_code,Partner_code,par_status,Updated_timestamp,Service_days
1000,59399,S-P15,INACTIVE,29-04-2020,
1000,59399,S-P20,ACTIVE,12-08-2020,
1000,59399,S-P25,ACTIVE,12-08-2020,
1000,59399,S-P28,ACTIVE,12-08-2020,
1000,59404,D-P18,INACTIVE,27-04-2020,
1000,59404,D-P24,ACTIVE,17-08-2020,S
1000,59404,P2352,ACTIVE,16-08-2020,F
1000,59404,P6943,INACTIVE,27-04-2020,
1000,59404,P-P45,ACTIVE,17-08-2020,"Th, F"
1000,59404,U-P12,INACTIVE,29-04-2020,
1000,59404,U-P30,INACTIVE,27-04-2020,
1000,59409,F-108,ACTIVE,12-08-2020,
1000,59409,F-P26,ACTIVE,11-08-2020,
1000,59409,P7286,ACTIVE,19-08-2020,W
1000,59409,P-P45,ACTIVE,17-08-2020,"Th, F"
1000,59409,P-P49,ACTIVE,11-08-2020,
1000,59409,P-P68,INACTIVE,29-04-2020,
1000,59409,U-P24,ACTIVE,11-08-2020,
1000,59414,D-P59,ACTIVE,12-08-2020,S
1000,59414,F-P49,INACTIVE,11-08-2020,
1000,59414,P3162,ACTIVE,19-06-2020,"M, T, W, Th, F, S, Su"
1000,59414,P7473,ACTIVE,12-08-2020,S
1000,59414,P-P11,INACTIVE,29-04-2020,
1000,59414,P-P53,ACTIVE,11-08-2020,"W, Th"
1000,59414,P-P60,ACTIVE,12-08-2020,
1000,59419,D-P10,INACTIVE,27-04-2020,
1000,59419,D-P11,INACTIVE,29-04-2020,
1000,59419,D-P27,ACTIVE,13-08-2020,"Th, S"
1000,59419,D-P61,ACTIVE,18-08-2020,M
1000,59419,F-P15,INACTIVE,29-04-2020,
1000,59419,P7993,ACTIVE,12-08-2020,T
1000,59419,P-P54,ACTIVE,11-08-2020,"W, Th"
1000,59424,D-P12,INACTIVE,29-04-2020,
1000,59424,D-P27,ACTIVE,16-08-2020,T
1000,59424,F-P16,INACTIVE,27-04-2020,
1000,59424,P8813,ACTIVE,15-08-2020,F
1000,59424,P-P13,INACTIVE,29-04-2020,
1000,59424,P-P56,ACTIVE,15-08-2020,"W, Th"
1000,59424,P-P71,ACTIVE,11-08-2020,
1000,59429,D-P28,ACTIVE,16-08-2020,F
1000,59429,D-P57,ACTIVE,12-08-2020,T
1000,59429,P8594,ACTIVE,16-08-2020,S
1000,59429,P-P11,ACTIVE,11-08-2020,
1000,59429,P-P56,ACTIVE,11-08-2020,"W, Th"
1000,59429,S-P26,ACTIVE,12-08-2020,M
1000,59429,S-P56,ACTIVE,11-08-2020,
1000,59434,P-116,ACTIVE,12-08-2020,F
1000,59434,P7226,ACTIVE,12-08-2020,T
1000,59434,P8978,ACTIVE,11-08-2020,
1000,59434,P-P14,INACTIVE,29-04-2020,
1000,59434,S-P23,INACTIVE,27-04-2020,
1000,59434,S-P78,ACTIVE,11-08-2020,
1000,59434,U-P10,INACTIVE,27-04-2020,
1000,59439,F-P40,ACTIVE,12-08-2020,
1000,59439,F-P97,ACTIVE,18-08-2020,M
1000,59439,P-122,ACTIVE,13-08-2020,F
1000,59439,P1535,INACTIVE,26-04-2020,
1000,59439,P7237,ACTIVE,12-08-2020,M
1000,59439,U-P41,ACTIVE,12-08-2020,
1000,59439,U-P67,ACTIVE,11-08-2020,
1000,59444,F-P28,ACTIVE,11-08-2020,
1000,59444,F-P60,ACTIVE,12-08-2020,
1000,59444,F-P80,ACTIVE,11-08-2020,
1000,59444,P-306,ACTIVE,13-08-2020,F
1000,59444,P-P11,INACTIVE,29-04-2020,
1000,59444,P-P14,INACTIVE,29-04-2020,
1000,59444,P-P19,INACTIVE,27-04-2020,
1000,59449,D-P03,INACTIVE,29-04-2020,
1000,59449,D-P24,ACTIVE,12-08-2020,W
1000,59449,F-P47,INACTIVE,21-05-2018,
1000,59449,P2851,ACTIVE,12-08-2020,
1000,59449,P-341,ACTIVE,12-08-2020,T
1000,59449,U-P35,ACTIVE,11-08-2020,
1000,59449,U-P85,INACTIVE,29-04-2020,
1000,59454,F-P15,INACTIVE,29-04-2020,
1000,59454,F-P41,ACTIVE,12-08-2020,
1000,59454,F-P53,INACTIVE,29-04-2020,
1000,59454,P2633,ACTIVE,12-08-2020,
1000,59454,P-423,ACTIVE,19-08-2020,Th
1000,59454,P-P11,INACTIVE,29-04-2020,
1000,59454,S-P55,ACTIVE,11-08-2020,
1000,59459,F-P28,ACTIVE,12-08-2020,
1000,59459,P-426,ACTIVE,19-08-2020,Th
1000,59459,P-540,INACTIVE,27-04-2020,
1000,59459,P-P11,ACTIVE,11-08-2020,
1000,59459,P-P15,INACTIVE,21-05-2018,
1000,59459,S-P10,INACTIVE,13-07-2018,
1000,59459,S-P24,ACTIVE,12-08-2020,
1000,59464,F-P40,ACTIVE,12-08-2020,
1000,59464,P205,INACTIVE,27-04-2020,
1000,59464,P-427,ACTIVE,19-08-2020,Th
1000,59464,P-P37,ACTIVE,11-08-2020,
1000,59464,S-P63,ACTIVE,12-08-2020,
1000,59464,U-P44,INACTIVE,29-04-2020,
1000,59464,U-P56,ACTIVE,11-08-2020,
1000,59469,F-P10,INACTIVE,27-04-2020,
1000,59469,F-P11,INACTIVE,29-04-2020,
1000,59469,P134,ACTIVE,24-02-2020,
1000,59469,P-428,ACTIVE,15-08-2020,Th
1000,59469,P-P77,ACTIVE,13-08-2020,"M, T, W, Th, F, S"
1000,59469,S-P57,ACTIVE,12-08-2020,
1000,59469,U-P23,ACTIVE,12-08-2020,
1000,59474,D-P13,INACTIVE,18-04-2018,
1000,59474,P-442,ACTIVE,19-08-2020,T
1000,59474,P-P56,ACTIVE,11-08-2020,
1000,59474,S-P12,INACTIVE,21-05-2018,
1000,59474,U-P11,INACTIVE,29-04-2020,
1000,59474,U-P29,INACTIVE,27-04-2020,
1000,59474,U-P56,ACTIVE,11-08-2020,
1000,59479,D-P57,ACTIVE,12-08-2020,
1000,59479,P2112,INACTIVE,27-04-2020,
1000,59479,P-P10,ACTIVE,12-08-2020,"M, Th"
1000,59479,P-P22,ACTIVE,12-08-2020,
1000,59479,S-P47,ACTIVE,11-08-2020,
1000,59479,U-P12,INACTIVE,07-08-2019,
1000,59479,U-P13,INACTIVE,27-04-2020,
1000,59484,D-P82,INACTIVE,29-04-2020,
1000,59484,P-P11,ACTIVE,18-08-2020,M
1000,59484,P-P12,INACTIVE,29-04-2020,
1000,59484,S-P11,ACTIVE,12-08-2020,
1000,59484,S-P30,ACTIVE,12-08-2020,
1000,59484,U-P15,INACTIVE,29-04-2020,
1000,59484,U-P26,ACTIVE,12-08-2020,
1000,59489,F-P15,ACTIVE,11-08-2020,
1000,59489,F-P60,ACTIVE,12-08-2020,
1000,59489,P-P02,INACTIVE,29-04-2020,
1000,59489,P-P17,ACTIVE,18-08-2020,"M, Th"
1000,59489,S-P21,ACTIVE,12-08-2020,
1000,59489,S-P41,ACTIVE,12-08-2020,
1000,59489,U-P35,ACTIVE,11-08-2020,
1000,59494,F-P33,ACTIVE,12-08-2020,
1000,59494,F-P56,INACTIVE,29-04-2020,
1000,59494,F-P84,ACTIVE,12-08-2020,
1000,59494,P3185,ACTIVE,11-08-2020,
1000,59494,P8518,ACTIVE,18-08-2020,T
1000,59494,P-P17,ACTIVE,12-08-2020,"Th, F"
1000,59494,U-P43,INACTIVE,27-04-2020,
1000,59499,D-P14,INACTIVE,29-04-2020,
1000,59499,P242,ACTIVE,11-08-2020,
1000,59499,P-P18,ACTIVE,18-08-2020,M
1000,59499,P-P55,INACTIVE,29-04-2020,
1000,59499,P-P63,ACTIVE,11-08-2020,
1000,59499,S-P11,INACTIVE,29-04-2020,
1000,59499,U-P31,ACTIVE,11-08-2020,
1000,59504,F-P55,ACTIVE,14-08-2020,"M, T, W, Th, F, S"
1000,59504,P320,ACTIVE,11-08-2020,
1000,59504,P-P19,ACTIVE,12-08-2020,M
1000,59504,S-P19,INACTIVE,27-04-2020,
1000,59504,S-P44,ACTIVE,11-08-2020,
1000,59504,S-P51,ACTIVE,11-08-2020,
1000,59509,F-P40,ACTIVE,11-08-2020,
1000,59509,P2802,INACTIVE,21-06-2018,
1000,59509,P3184,ACTIVE,29-07-2020,"M, T, W, Th, F, S, Su"
1000,59509,P9974,ACTIVE,11-08-2020,
1000,59509,P-P19,ACTIVE,12-08-2020,M
1000,59509,P-P54,INACTIVE,29-04-2020,
1000,59509,U-P13,ACTIVE,11-08-2020,S
1000,59514,D-P65,ACTIVE,13-08-2020,W
1000,59514,F-P87,INACTIVE,29-04-2020,
1000,59514,P7055,INACTIVE,27-04-2020,
1000,59514,P-P20,ACTIVE,19-08-2020,W
1000,59514,S-P55,ACTIVE,11-08-2020,
1000,59514,U-P55,ACTIVE,11-08-2020,
1000,59514,U-P86,ACTIVE,12-08-2020,
1000,59519,D-P95,ACTIVE,12-08-2020,
1000,59519,P27,ACTIVE,02-12-2019,
1000,59519,P-P21,ACTIVE,19-08-2020,W
1000,59519,P-P42,INACTIVE,27-04-2020,
1000,59519,P-P82,INACTIVE,29-04-2020,
1000,59519,P-P83,ACTIVE,11-08-2020,
1000,59519,U-P55,ACTIVE,11-08-2020,
1000,59524,D-P10,INACTIVE,06-08-2019,
1000,59524,F-P52,INACTIVE,27-04-2020,
1000,59524,P3096,ACTIVE,12-08-2020,
1000,59524,P8827,ACTIVE,11-08-2020,
1000,59524,P8870,INACTIVE,07-08-2019,
1000,59524,P-P23,ACTIVE,12-08-2020,
1000,59524,P-P26,ACTIVE,13-08-2020,W
1000,59529,F-P17,INACTIVE,27-04-2020,
1000,59529,F-P22,ACTIVE,12-08-2020,
1000,59529,P-126,INACTIVE,27-04-2020,
1000,59529,P7079,INACTIVE,29-04-2020,
1000,59529,P-P28,ACTIVE,12-08-2020,W
1000,59529,S-P55,ACTIVE,11-08-2020,
1000,59529,U-P93,ACTIVE,12-08-2020,
1000,59534,F-P14,ACTIVE,12-08-2020,
1000,59534,F-P76,INACTIVE,29-04-2020,
1000,59534,P2142,INACTIVE,27-04-2020,
1000,59534,P-P14,INACTIVE,21-05-2018,
1000,59534,P-P25,ACTIVE,12-08-2020,
1000,59534,P-P40,ACTIVE,14-08-2020,W
1000,59534,U-P50,INACTIVE,11-08-2020,
1000,59539,D-P29,INACTIVE,27-04-2020,
1000,59539,D-P32,INACTIVE,27-04-2020,
1000,59539,P-321,INACTIVE,07-08-2019,
1000,59539,P7802,INACTIVE,21-05-2018,
1000,59539,P-P47,ACTIVE,18-08-2020,M
1000,59539,S-P11,INACTIVE,27-04-2020,
1000,59539,U-P13,INACTIVE,29-04-2020,
1000,59544,F-P40,ACTIVE,12-08-2020,
1000,59544,P1573,INACTIVE,26-04-2020,
1000,59544,P2184,INACTIVE,04-04-2020,
1000,59544,P-P48,ACTIVE,12-08-2020,S
1000,59544,U-P14,INACTIVE,29-04-2020,
1000,59544,U-P20,ACTIVE,12-08-2020,
1000,59544,U-P27,ACTIVE,12-08-2020,
1000,59549,D-P55,INACTIVE,29-04-2020,
1000,59549,P8849,ACTIVE,11-08-2020,
1000,59549,P-P11,INACTIVE,29-04-2020,
1000,59549,P-P50,ACTIVE,19-08-2020,M
1000,59549,P-P58,ACTIVE,12-08-2020,T
1000,59549,S-P78,ACTIVE,11-08-2020,
1000,59549,U-P13,INACTIVE,29-04-2020,
1000,59554,F-P14,INACTIVE,21-05-2018,
1000,59554,F-P40,ACTIVE,12-08-2020,
1000,59554,P-P41,ACTIVE,12-08-2020,
1000,59554,P-P50,ACTIVE,13-08-2020,W
1000,59554,P-P60,ACTIVE,12-08-2020,
1000,59554,S-P46,ACTIVE,11-08-2020,
1000,59554,U-P27,ACTIVE,12-08-2020,
1000,59559,D-P00,INACTIVE,29-04-2020,
1000,59559,F-P41,ACTIVE,12-08-2020,
1000,59559,F-P88,ACTIVE,12-08-2020,
1000,59559,S-P12,INACTIVE,29-04-2020,
1000,59559,S-P17,ACTIVE,12-08-2020,
1000,59559,S-P24,ACTIVE,12-08-2020,
1000,59559,U-P40,ACTIVE,12-08-2020,
1000,59564,P-P29,ACTIVE,11-08-2020,
1000,59564,P-P40,ACTIVE,12-08-2020,
1000,59564,S-P17,INACTIVE,27-04-2020,
1000,59564,S-P40,ACTIVE,12-08-2020,
1000,59564,U-P15,INACTIVE,29-04-2020,
1000,59564,U-P40,ACTIVE,12-08-2020,
1000,59564,U-P59,ACTIVE,12-08-2020,
1000,59569,D-P53,INACTIVE,29-04-2020,
1000,59569,D-P62,ACTIVE,11-08-2020,F
1000,59569,F-P40,INACTIVE,27-04-2020,
1000,59569,F-P92,INACTIVE,27-04-2020,
1000,59569,S-P10,INACTIVE,27-04-2020,
1000,59569,S-P14,INACTIVE,29-04-2020,
1000,59569,U-P12,ACTIVE,12-08-2020,
1000,59574,F-427,INACTIVE,27-04-2020,
1000,59574,F-P55,INACTIVE,29-04-2020,
1000,59574,F-P59,ACTIVE,12-08-2020,
1000,59574,P-P25,ACTIVE,12-08-2020,
1000,59574,P-P91,INACTIVE,29-04-2020,
1000,59574,U-P16,ACTIVE,12-08-2020,
1000,59574,U-P60,ACTIVE,11-08-2020,
1000,59579,D-P15,INACTIVE,29-04-2020,
1000,59579,F-P72,ACTIVE,11-08-2020,
1000,59579,P-P56,ACTIVE,12-08-2020,
1000,59579,U-P26,ACTIVE,12-08-2020,
1000,59579,U-P56,INACTIVE,30-08-2019,
1000,59579,U-P77,ACTIVE,12-08-2020,
1000,59584,F-P26,ACTIVE,12-08-2020,
1000,59584,P-P12,INACTIVE,27-04-2020,
1000,59584,S-P10,ACTIVE,12-08-2020,
1000,59584,S-P14,INACTIVE,29-04-2020,
1000,59584,S-P27,ACTIVE,11-08-2020,
1000,59584,S-P55,ACTIVE,11-08-2020,
1000,59584,U-P11,ACTIVE,11-08-2020,
1000,59589,D-P53,INACTIVE,29-04-2020,
1000,59589,D-P80,INACTIVE,29-04-2020,
1000,59589,F-P96,INACTIVE,27-04-2020,
1000,59589,P1279,ACTIVE,12-08-2020,
1000,59589,P-P66,INACTIVE,29-04-2020,
1000,59589,S-P21,ACTIVE,12-08-2020,
1000,59589,U-P41,ACTIVE,12-08-2020,
1000,59594,D-P11,INACTIVE,01-04-2019,
1000,59594,D-P40,ACTIVE,14-08-2020,
1000,59594,P-P11,INACTIVE,27-04-2020,
1000,59594,S-P27,ACTIVE,12-08-2020,
1000,59594,S-P41,ACTIVE,12-08-2020,
1000,59594,U-P21,ACTIVE,12-08-2020,
1000,59599,D-P25,ACTIVE,12-08-2020,
1000,59599,D-P60,ACTIVE,11-08-2020,Th
1000,59599,D-P80,ACTIVE,11-08-2020,F
1000,59599,F-P53,INACTIVE,29-04-2020,
1000,59599,P-020,INACTIVE,27-04-2020,
1000,59599,S-P57,ACTIVE,12-08-2020,
1000,59599,U-P55,ACTIVE,11-08-2020,
1000,59604,D-P55,INACTIVE,29-04-2020,
1000,59604,P173,INACTIVE,27-04-2020,
1000,59604,P303,INACTIVE,27-04-2020,
1000,59604,S-P14,ACTIVE,11-08-2020,
1000,59604,S-P26,ACTIVE,12-08-2020,
1000,59604,S-P40,ACTIVE,12-08-2020,
1000,59604,U-P12,INACTIVE,29-04-2020,
1000,59609,D-084,INACTIVE,27-04-2020,
1000,59609,D-P65,ACTIVE,18-08-2020,"M, Su"
1000,59609,D-P96,ACTIVE,12-08-2020,S
1000,59609,P-P10,ACTIVE,14-08-2020,M
1000,59609,P-P11,ACTIVE,12-08-2020,
1000,59609,U-P64,INACTIVE,01-07-2019,
1000,59614,D-P71,ACTIVE,18-08-2020,Th
1000,59614,D-P85,INACTIVE,29-04-2020,
1000,59614,F-P10,ACTIVE,12-08-2020,S
1000,59614,F-P55,ACTIVE,12-08-2020,
1000,59614,F-P67,INACTIVE,29-04-2020,
1000,59614,P918,ACTIVE,11-08-2020,
1000,59614,U-P20,ACTIVE,11-08-2020,
1000,59619,D-P58,ACTIVE,12-08-2020,
1000,59619,F-P14,ACTIVE,12-08-2020,W
1000,59619,F-P16,ACTIVE,12-08-2020,
1000,59619,P2111,ACTIVE,11-08-2020,
1000,59619,P-P40,ACTIVE,12-08-2020,
1000,59619,S-P55,ACTIVE,11-08-2020,
1000,59619,U-P40,ACTIVE,12-08-2020,
1000,59624,F-P10,ACTIVE,12-08-2020,
1000,59624,P2789,ACTIVE,06-03-2020,"M, T, W, Th, F, S, Su"
1000,59624,P7224,ACTIVE,17-08-2020,"M, T, W, Th, F, S"
1000,59624,P-P10,ACTIVE,12-08-2020,
1000,59624,S-P11,INACTIVE,29-04-2020,
1000,59624,S-P28,ACTIVE,12-08-2020,
1000,59624,U-P30,ACTIVE,12-08-2020,
1000,59629,D-P62,INACTIVE,30-03-2019,
1000,59629,D-P80,ACTIVE,11-08-2020,
1000,59629,D-P87,INACTIVE,29-04-2020,
1000,59629,P111,ACTIVE,11-08-2020,F
1000,59629,P2634,ACTIVE,12-08-2020,
1000,59629,P-P49,INACTIVE,27-04-2020,
1000,59629,U-P12,INACTIVE,29-04-2020,
1000,59634,D-P23,ACTIVE,12-08-2020,
1000,59634,D-P62,INACTIVE,30-03-2019,
1000,59634,D-P65,ACTIVE,14-08-2020,W
1000,59634,F-307,INACTIVE,07-08-2019,
1000,59634,P-P23,ACTIVE,12-08-2020,
1000,59634,S-P13,ACTIVE,11-08-2020,
1000,59634,U-P40,ACTIVE,12-08-2020,
1000,59639,D-P11,INACTIVE,29-04-2020,
1000,59639,F-P19,INACTIVE,27-04-2020,
1000,59639,P1020,INACTIVE,27-04-2020,
1000,59639,P3445,ACTIVE,11-08-2020,
1000,59639,P7010,INACTIVE,29-04-2020,
1000,59639,S-P11,INACTIVE,29-04-2020,
1000,59639,S-P12,ACTIVE,12-08-2020,
1000,59644,D-P55,INACTIVE,29-04-2020,
1000,59644,P-P13,INACTIVE,29-04-2020,
1000,59644,P-P27,ACTIVE,12-08-2020,
1000,59644,S-P41,ACTIVE,12-08-2020,
1000,59644,U-P24,ACTIVE,12-08-2020,
1000,59644,U-P42,ACTIVE,12-08-2020,
1000,59649,D-P11,ACTIVE,19-08-2020,"T, W, Th"
1000,59649,F-6,ACTIVE,11-08-2020,
1000,59649,F-P38,ACTIVE,12-08-2020,
1000,59649,P-322,ACTIVE,12-08-2020,
1000,59649,P-P14,INACTIVE,27-04-2020,
1000,59649,S-P39,INACTIVE,27-04-2020,
1000,59649,U-P81,INACTIVE,30-03-2019,
1000,59654,D-P21,ACTIVE,11-08-2020,M
1000,59654,D-P40,ACTIVE,12-08-2020,
1000,59654,F-P95,INACTIVE,29-04-2020,
1000,59654,P3379,ACTIVE,11-08-2020,
1000,59654,S-P12,INACTIVE,27-04-2020,
1000,59654,S-P61,ACTIVE,12-08-2020,
1000,59654,U-P13,INACTIVE,29-04-2020,
1000,59659,F-P28,ACTIVE,12-08-2020,
1000,59659,P-P20,INACTIVE,27-04-2020,
1000,59659,P-P27,ACTIVE,12-08-2020,
1000,59659,S-P24,ACTIVE,11-08-2020,
1000,59659,S-P63,ACTIVE,11-08-2020,
1000,59659,U-P20,ACTIVE,11-08-2020,
1000,59664,D-115,ACTIVE,12-08-2020,F
1000,59664,D-P10,INACTIVE,29-04-2020,
1000,59664,F-P41,ACTIVE,18-08-2020,M
1000,59664,P-P23,ACTIVE,12-08-2020,
1000,59664,P-P59,INACTIVE,20-07-2018,
1000,59664,P-P60,ACTIVE,12-08-2020,
1000,59664,U-P10,INACTIVE,27-04-2020,
1000,59669,D-P00,INACTIVE,29-04-2020,
1000,59669,D-P10,INACTIVE,29-04-2020,
1000,59669,D-P41,ACTIVE,12-08-2020,W
1000,59669,F-P12,INACTIVE,29-04-2020,
1000,59669,F-P56,INACTIVE,27-04-2020,
1000,59669,P-P42,ACTIVE,18-08-2020,M
1000,59669,U-P13,INACTIVE,27-04-2020,
1000,59674,D-P03,INACTIVE,29-04-2020,
1000,59674,D-P10,INACTIVE,29-04-2020,
1000,59674,P-303,INACTIVE,21-05-2018,
1000,59674,P386,INACTIVE,27-04-2020,
1000,59674,P-P43,ACTIVE,18-08-2020,M
1000,59674,S-P25,ACTIVE,12-08-2020,
1000,59674,U-P41,ACTIVE,12-08-2020,
1000,59679,D-P10,ACTIVE,12-08-2020,
1000,59679,F-P26,ACTIVE,12-08-2020,
1000,59679,P1648,ACTIVE,11-08-2020,
1000,59679,P-P63,ACTIVE,18-08-2020,
1000,59679,S-P56,INACTIVE,29-04-2020,
1000,59679,S-P79,ACTIVE,17-08-2020,
1000,59679,U-P66,ACTIVE,11-08-2020,
1000,59684,F-P93,ACTIVE,12-08-2020,
1000,59684,S-P18,ACTIVE,12-08-2020,
1000,59684,S-P30,ACTIVE,12-08-2020,
1000,59684,S-P41,ACTIVE,12-08-2020,
1000,59684,U-P55,ACTIVE,17-08-2020,"M, T, W, Th, F, S"
1000,59684,U-P58,ACTIVE,12-08-2020,
1000,59684,U-P81,ACTIVE,11-08-2020,
1000,59689,D-P35,ACTIVE,18-08-2020,F
1000,59689,D-P40,ACTIVE,12-08-2020,
1000,59689,F-155,ACTIVE,15-08-2020,T
1000,59689,F-P84,INACTIVE,27-04-2020,
1000,59689,P6949,ACTIVE,12-08-2020,
1000,59689,P-P40,ACTIVE,12-08-2020,
1000,59689,U-P33,INACTIVE,11-08-2020,
1000,59694,D-132,INACTIVE,27-04-2020,
1000,59694,D-P25,ACTIVE,11-08-2020,F
1000,59694,D-P42,ACTIVE,18-08-2020,F
1000,59694,P8355,INACTIVE,21-05-2018,
1000,59694,S-P19,INACTIVE,27-04-2020,
1000,59694,S-P46,INACTIVE,07-08-2019,
1000,59694,S-P68,ACTIVE,12-08-2020,
1000,59699,D-P28,ACTIVE,12-08-2020,
1000,59699,F-131,INACTIVE,27-04-2020,
1000,59699,F-P15,ACTIVE,18-08-2020,S
1000,59699,F-P67,INACTIVE,29-04-2020,
1000,59699,F-P83,INACTIVE,29-04-2020,
1000,59699,P3215,ACTIVE,12-08-2020,
1000,59699,S-P44,ACTIVE,11-08-2020,
1000,59704,D-P13,INACTIVE,29-04-2020,
1000,59704,D-P64,INACTIVE,29-04-2020,
1000,59704,F-P25,ACTIVE,18-08-2020,Th
1000,59704,P-P02,ACTIVE,11-08-2020,
1000,59704,P-P14,ACTIVE,12-08-2020,
1000,59704,S-P13,INACTIVE,29-04-2020,
1000,59704,S-P81,ACTIVE,12-08-2020,
1000,59709,D-P15,INACTIVE,29-04-2020,
1000,59709,F-300,ACTIVE,17-08-2020,W
1000,59709,F-P11,INACTIVE,29-04-2020,
1000,59709,F-P33,ACTIVE,18-08-2020,F
1000,59709,F-P56,INACTIVE,04-02-2019,
1000,59709,P3014,ACTIVE,12-08-2020,
1000,59709,S-P11,ACTIVE,12-08-2020,
1000,59714,D-231,ACTIVE,13-08-2020,F
1000,59714,F-P14,INACTIVE,29-04-2020,
1000,59714,F-P35,ACTIVE,18-08-2020,S
1000,59714,P866,INACTIVE,11-08-2020,
1000,59714,P-P85,ACTIVE,11-08-2020,
1000,59714,S-P40,ACTIVE,12-08-2020,
1000,59714,U-P40,ACTIVE,12-08-2020,
1000,59719,F-P13,INACTIVE,27-04-2020,
1000,59719,F-P57,ACTIVE,12-08-2020,
1000,59719,F-P63,ACTIVE,18-08-2020,
1000,59719,P9969,INACTIVE,29-04-2020,
1000,59719,P-P14,INACTIVE,27-04-2020,
1000,59719,U-P13,INACTIVE,27-04-2020,
1000,59719,U-P63,INACTIVE,29-04-2020,
1000,59724,D-P09,INACTIVE,29-04-2020,
1000,59724,P3024,ACTIVE,12-08-2020,
1000,59724,P-P54,ACTIVE,12-08-2020,
1000,59724,S-P13,INACTIVE,29-04-2020,
1000,59724,S-P21,ACTIVE,11-08-2020,
1000,59724,U-P11,ACTIVE,12-08-2020,
1000,59724,U-P70,ACTIVE,12-08-2020,
1000,59729,D-P11,INACTIVE,01-10-2019,
1000,59729,F-P12,INACTIVE,29-04-2020,
1000,59729,F-P55,ACTIVE,11-08-2020,
1000,59729,P193,ACTIVE,11-08-2020,
1000,59729,P-231,ACTIVE,12-08-2020,W
1000,59729,P-P57,ACTIVE,11-08-2020,
1000,59729,U-P56,ACTIVE,11-08-2020,
1000,59734,D-P11,ACTIVE,12-08-2020,T
1000,59734,D-P59,ACTIVE,12-08-2020,"W, Th"
1000,59734,F-P-1,INACTIVE,27-04-2020,
1000,59734,F-P12,INACTIVE,29-04-2020,
1000,59734,F-P85,ACTIVE,11-08-2020,
1000,59734,S-P12,ACTIVE,12-08-2020,
1000,59734,U-P15,ACTIVE,12-08-2020,
1000,59739,D-P20,ACTIVE,15-08-2020,Su
1000,59739,D-P26,ACTIVE,14-08-2020,"Th, F"
1000,59739,D-P57,INACTIVE,29-04-2020,
1000,59739,F-P26,ACTIVE,12-08-2020,
1000,59739,P-P78,ACTIVE,11-08-2020,
1000,59739,S-P41,ACTIVE,12-08-2020,
1000,59739,U-P72,ACTIVE,12-08-2020,Th
1000,59744,D-P17,ACTIVE,18-08-2020,"Th, F"
1000,59744,F-P11,INACTIVE,21-05-2018,
1000,59744,P1276,INACTIVE,26-04-2020,
1000,59744,P-P12,ACTIVE,17-08-2020,F
1000,59744,S-P80,ACTIVE,12-08-2020,
1000,59744,S-P99,ACTIVE,12-08-2020,
1000,59744,U-P12,INACTIVE,29-04-2020,
1000,59749,D-P18,ACTIVE,12-08-2020,F
1000,59749,F-P02,INACTIVE,29-04-2020,
1000,59749,F-P57,INACTIVE,29-04-2020,
1000,59749,P-P89,INACTIVE,29-04-2020,
1000,59749,P-P91,INACTIVE,29-04-2020,
1000,59749,S-P14,INACTIVE,29-04-2020,
1000,59749,U-P35,INACTIVE,27-04-2020,
1000,59754,D-P27,ACTIVE,18-08-2020,M
1000,59754,F-313,ACTIVE,12-08-2020,W
1000,59754,F-P29,ACTIVE,11-08-2020,
1000,59754,F-P41,ACTIVE,12-08-2020,
1000,59754,P2659,INACTIVE,21-06-2018,
1000,59754,P-323,INACTIVE,21-05-2018,
1000,59754,P-P14,ACTIVE,12-08-2020,
1000,59759,D-P40,ACTIVE,12-08-2020,W
1000,59759,D-P42,INACTIVE,29-04-2020,
1000,59759,F-P03,INACTIVE,29-04-2020,
1000,59759,F-P04,INACTIVE,29-04-2020,
1000,59759,S-P10,ACTIVE,12-08-2020,
1000,59759,S-P16,ACTIVE,12-08-2020,
1000,59759,S-P57,INACTIVE,29-04-2020,
1000,59764,P3820,ACTIVE,11-08-2020,
1000,59764,P-P03,INACTIVE,29-04-2020,
1000,59764,P-P12,INACTIVE,27-04-2020,
1000,59764,P-P16,ACTIVE,11-08-2020,"M, T, W, Th, F, S"
1000,59764,P-P54,INACTIVE,29-04-2020,
1000,59764,P-P81,INACTIVE,29-04-2020,
1000,59764,U-P55,ACTIVE,11-08-2020,
1000,59769,D-P10,INACTIVE,06-08-2019,
1000,59769,D-P41,ACTIVE,12-08-2020,
1000,59769,F-P28,ACTIVE,12-08-2020,
1000,59769,P3346,ACTIVE,12-08-2020,
1000,59769,P509,ACTIVE,11-08-2020,
1000,59769,S-P25,ACTIVE,12-08-2020,
1000,59769,U-P16,ACTIVE,11-08-2020,"M, T, W, Th, F, S"
1000,59774,D-121,INACTIVE,07-08-2019,
1000,59774,D-P64,ACTIVE,11-08-2020,S
1000,59774,F-P31,ACTIVE,12-08-2020,
1000,59774,P1001,INACTIVE,29-04-2020,
1000,59774,P-P17,INACTIVE,29-04-2020,
1000,59774,P-P40,ACTIVE,12-08-2020,
1000,59774,P-P49,INACTIVE,11-08-2020,
1000,59779,D-P20,INACTIVE,27-04-2020,
1000,59779,D-P76,INACTIVE,29-04-2020,
1000,59779,D-P81,INACTIVE,29-04-2020,
1000,59779,F-P17,ACTIVE,11-08-2020,
1000,59779,P-P12,INACTIVE,29-04-2020,
1000,59779,P-P24,INACTIVE,11-08-2020,
